area,setting,survey,gear_type,station,Net ID,net_length_m,net_depth_m,mesh_size_mm,valid_set,year,date_and_time_set,date_and_time_checked,total_soaktime_h,lktr_caught,lktr_wt_g,lktr_wt_kg,lktr_npue_num_per100m2_per24h,lktr_bpue_g_per100m2_per24h,lktr_npue_num_perm2_per24h,lktr_bpue_g_perm2_per24h,lktr_bpue_kg_perm2_per24h,notes_cl
IE,p5,FIGS,pelagic,26,,21.9456,3.6576,140,Y,2019,6/27/2019 10:56,6/28/2019 9:40,22.73,,,0,0,0,0,0,0,
IE,bot,FIH,coney,20,OLDG,182.88,6.858,133,Y,2019,6/27/2019 12:24,6/28/2019 12:24,24,5,16287,16.287,0.398663349,1298.605992,0.003986633,12.98605992,0.01298606,
IE,bot,FIH,coney,36,OLDH,182.88,6.858,133,Y,2019,6/28/2019 11:00,6/29/2019 8:37,21.62,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,36,,10.9728,1.8288,13,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,36,,10.9728,1.8288,19,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,36,,10.9728,1.8288,25,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,36,,10.9728,1.8288,32,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,1,4890,4.89,5.588738534,27328.93143,0.055887385,273.2893143,0.273289314,
IE,bot,FIGS,benthic,36,,10.9728,1.8288,38,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,36,,21.9456,1.8288,51,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,36,,21.9456,1.8288,64,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,36,,21.9456,1.8288,89,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,36,,21.9456,1.8288,114,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,1,190,0.19,2.794369267,530.9301607,0.027943693,5.309301607,0.005309302,
IE,bot,FIGS,benthic,36,,21.9456,1.8288,140,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,36,,10.9728,3.6576,13,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,36,,10.9728,3.6576,19,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,36,,10.9728,3.6576,25,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,1,2740,2.74,2.794369267,7656.571792,0.027943693,76.56571792,0.076565718,
IE,p5,FIGS,pelagic,36,,10.9728,3.6576,32,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,36,,10.9728,3.6576,38,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,36,,21.9456,3.6576,51,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,2,10300,10.3,2.794369267,14391.00173,0.027943693,143.9100173,0.143910017,
IE,p5,FIGS,pelagic,36,,21.9456,3.6576,64,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,1,3260,3.26,1.397184634,4554.821905,0.013971846,45.54821905,0.045548219,
IE,p5,FIGS,pelagic,36,,21.9456,3.6576,89,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,1,3040,3.04,1.397184634,4247.441286,0.013971846,42.47441286,0.042474413,
IE,p5,FIGS,pelagic,36,,21.9456,3.6576,114,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,1,3480,3.48,1.397184634,4862.202525,0.013971846,48.62202525,0.048622025,
IE,p5,FIGS,pelagic,36,,21.9456,3.6576,140,Y,2019,6/28/2019 11:30,6/29/2019 8:54,21.4,1,5270,5.27,1.397184634,7363.163019,0.013971846,73.63163019,0.07363163,
IE,bot,FIH,coney,38,OLDG,182.88,6.858,133,Y,2019,7/4/2019 8:00,7/5/2019 9:15,25.25,7,20150,20.15,0.530498555,1527.077984,0.005304986,15.27077984,0.01527078,
IE,bot,FIGS,benthic,38,,10.9728,1.8288,13,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,38,,10.9728,1.8288,19,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,38,,10.9728,1.8288,25,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,38,,10.9728,1.8288,32,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,38,,10.9728,1.8288,38,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,38,,21.9456,1.8288,51,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,38,,21.9456,1.8288,64,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,38,,21.9456,1.8288,89,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,38,,21.9456,1.8288,114,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,1,2480,2.48,2.464265205,6111.377709,0.024642652,61.11377709,0.061113777,
IE,bot,FIGS,benthic,38,,21.9456,1.8288,140,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,38,,10.9728,3.6576,13,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,38,,10.9728,3.6576,19,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,38,,10.9728,3.6576,25,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,38,,10.9728,3.6576,32,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,38,,10.9728,3.6576,38,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,38,,21.9456,3.6576,51,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,38,,21.9456,3.6576,64,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,1,2230,2.23,1.232132603,2747.655704,0.012321326,27.47655704,0.027476557,
IE,p5,FIGS,pelagic,38,,21.9456,3.6576,89,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,38,,21.9456,3.6576,114,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,2,5980,5.98,2.464265205,7368.152964,0.024642652,73.68152964,0.07368153,
IE,p5,FIGS,pelagic,38,,21.9456,3.6576,140,Y,2019,7/4/2019 8:06,7/5/2019 8:22,24.27,,,0,0,0,0,0,0,
IE,bot,FIH,coney,49,C19,182.88,6.858,133,Y,2019,7/4/2019 9:10,7/5/2019 10:12,25.03,8,69221,69.221,0.611531528,5291.35299,0.006115315,52.9135299,0.05291353,
IE,p5,FIGS,pelagic,49,,10.9728,3.6576,13,Y,2019,7/4/2019 9:20,7/5/2019 10:44,25.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,49,,10.9728,3.6576,19,Y,2019,7/4/2019 9:20,7/5/2019 10:44,25.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,49,,10.9728,3.6576,25,Y,2019,7/4/2019 9:20,7/5/2019 10:44,25.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,49,,10.9728,3.6576,32,Y,2019,7/4/2019 9:20,7/5/2019 10:44,25.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,49,,10.9728,3.6576,38,Y,2019,7/4/2019 9:20,7/5/2019 10:44,25.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,49,,21.9456,3.6576,51,Y,2019,7/4/2019 9:20,7/5/2019 10:44,25.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,49,,21.9456,3.6576,64,Y,2019,7/4/2019 9:20,7/5/2019 10:44,25.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,49,,21.9456,3.6576,89,Y,2019,7/4/2019 9:20,7/5/2019 10:44,25.4,1,720,0.72,1.177155557,847.5520013,0.011771556,8.475520013,0.00847552,
IE,p5,FIGS,pelagic,49,,21.9456,3.6576,114,Y,2019,7/4/2019 9:20,7/5/2019 10:44,25.4,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,49,,21.9456,3.6576,140,Y,2019,7/4/2019 9:20,7/5/2019 10:44,25.4,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,10.9728,1.8288,13,Y,2019,7/5/2019 11:43,7/6/2019 8:30,20.78,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,10.9728,1.8288,19,Y,2019,7/5/2019 11:43,7/6/2019 8:30,20.78,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,10.9728,1.8288,25,Y,2019,7/5/2019 11:43,7/6/2019 8:30,20.78,1,90,0.09,5.754563174,517.9106856,0.057545632,5.179106856,0.005179107,
IE,bot,FIGS,benthic,62,,10.9728,1.8288,32,Y,2019,7/5/2019 11:43,7/6/2019 8:30,20.78,1,59,0.059,5.754563174,339.5192273,0.057545632,3.395192273,0.003395192,
IE,bot,FIGS,benthic,62,,10.9728,1.8288,38,Y,2019,7/5/2019 11:43,7/6/2019 8:30,20.78,2,210,0.21,11.50912635,1208.458267,0.115091263,12.08458267,0.012084583,
IE,bot,FIGS,benthic,62,,21.9456,1.8288,51,Y,2019,7/5/2019 11:43,7/6/2019 8:30,20.78,1,121,0.121,2.877281587,348.151072,0.028772816,3.48151072,0.003481511,
IE,bot,FIGS,benthic,62,,21.9456,1.8288,64,Y,2019,7/5/2019 11:43,7/6/2019 8:30,20.78,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,21.9456,1.8288,89,Y,2019,7/5/2019 11:43,7/6/2019 8:30,20.78,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,21.9456,1.8288,114,Y,2019,7/5/2019 11:43,7/6/2019 8:30,20.78,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,62,,21.9456,1.8288,140,Y,2019,7/5/2019 11:43,7/6/2019 8:30,20.78,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,10.9728,3.6576,13,Y,2019,7/5/2019 11:43,7/6/2019 9:00,21.28,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,10.9728,3.6576,19,Y,2019,7/5/2019 11:43,7/6/2019 9:00,21.28,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,10.9728,3.6576,25,Y,2019,7/5/2019 11:43,7/6/2019 9:00,21.28,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,10.9728,3.6576,32,Y,2019,7/5/2019 11:43,7/6/2019 9:00,21.28,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,10.9728,3.6576,38,Y,2019,7/5/2019 11:43,7/6/2019 9:00,21.28,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,21.9456,3.6576,51,Y,2019,7/5/2019 11:43,7/6/2019 9:00,21.28,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,21.9456,3.6576,64,Y,2019,7/5/2019 11:43,7/6/2019 9:00,21.28,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,21.9456,3.6576,89,Y,2019,7/5/2019 11:43,7/6/2019 9:00,21.28,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,21.9456,3.6576,114,Y,2019,7/5/2019 11:43,7/6/2019 9:00,21.28,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,62,,21.9456,3.6576,140,Y,2019,7/5/2019 11:43,7/6/2019 9:00,21.28,,,0,0,0,0,0,0,
IE,bot,FIH,coney,62,C19,182.88,6.858,133,Y,2019,7/5/2019 11:55,7/6/2019 8:17,20.37,2,4095,4.095,0.18791333,384.7525426,0.001879133,3.847525426,0.003847525,
IE,p5,FIGS,pelagic,63,,10.9728,3.6576,13,Y,2019,7/5/2019 13:11,7/6/2019 9:46,20.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,10.9728,3.6576,19,Y,2019,7/5/2019 13:11,7/6/2019 9:46,20.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,10.9728,3.6576,25,Y,2019,7/5/2019 13:11,7/6/2019 9:46,20.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,10.9728,3.6576,32,Y,2019,7/5/2019 13:11,7/6/2019 9:46,20.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,10.9728,3.6576,38,Y,2019,7/5/2019 13:11,7/6/2019 9:46,20.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,21.9456,3.6576,51,Y,2019,7/5/2019 13:11,7/6/2019 9:46,20.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,21.9456,3.6576,64,Y,2019,7/5/2019 13:11,7/6/2019 9:46,20.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,21.9456,3.6576,89,Y,2019,7/5/2019 13:11,7/6/2019 9:46,20.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,21.9456,3.6576,114,Y,2019,7/5/2019 13:11,7/6/2019 9:46,20.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,63,,21.9456,3.6576,140,Y,2019,7/5/2019 13:11,7/6/2019 9:46,20.58,,,0,0,0,0,0,0,
IE,bot,FIH,coney,63,C19,182.88,6.858,133,Y,2019,7/5/2019 13:30,7/6/2019 9:40,20.17,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,64,,10.9728,1.8288,13,Y,2019,7/10/2019 8:45,7/11/2019 11:05,26.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,64,,10.9728,1.8288,19,Y,2019,7/10/2019 8:45,7/11/2019 11:05,26.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,64,,10.9728,1.8288,25,Y,2019,7/10/2019 8:45,7/11/2019 11:05,26.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,64,,10.9728,1.8288,32,Y,2019,7/10/2019 8:45,7/11/2019 11:05,26.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,64,,10.9728,1.8288,38,Y,2019,7/10/2019 8:45,7/11/2019 11:05,26.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,64,,21.9456,1.8288,51,Y,2019,7/10/2019 8:45,7/11/2019 11:05,26.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,64,,21.9456,1.8288,64,Y,2019,7/10/2019 8:45,7/11/2019 11:05,26.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,64,,21.9456,1.8288,89,Y,2019,7/10/2019 8:45,7/11/2019 11:05,26.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,64,,21.9456,1.8288,114,Y,2019,7/10/2019 8:45,7/11/2019 11:05,26.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,64,,21.9456,1.8288,140,Y,2019,7/10/2019 8:45,7/11/2019 11:05,26.33,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,77,,10.9728,1.8288,13,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,77,,10.9728,1.8288,19,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,77,,10.9728,1.8288,25,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,77,,10.9728,1.8288,32,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,77,,10.9728,1.8288,38,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,77,,21.9456,1.8288,51,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,77,,21.9456,1.8288,64,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,1,3400,3.4,2.535667943,8621.271005,0.025356679,86.21271005,0.08621271,
IE,bot,FIGS,benthic,77,,21.9456,1.8288,89,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,77,,21.9456,1.8288,114,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,77,,21.9456,1.8288,140,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,bot,FIH,coney,77,C19,182.88,6.858,133,Y,2019,7/10/2019 9:15,7/11/2019 8:24,23.15,3,27516,27.516,0.247980658,2274.478591,0.002479807,22.74478591,0.022744786,
IE,p5,FIGS,pelagic,77,,10.9728,3.6576,13,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,77,,10.9728,3.6576,19,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,77,,10.9728,3.6576,25,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,1,510,0.51,2.535667943,1293.190651,0.025356679,12.93190651,0.012931907,
IE,p5,FIGS,pelagic,77,,10.9728,3.6576,32,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,77,,10.9728,3.6576,38,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,77,,21.9456,3.6576,51,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,77,,21.9456,3.6576,64,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,77,,21.9456,3.6576,89,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,1,860,0.86,1.267833971,1090.337215,0.01267834,10.90337215,0.010903372,
IE,p5,FIGS,pelagic,77,,21.9456,3.6576,114,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,77,,21.9456,3.6576,140,Y,2019,7/10/2019 9:15,7/11/2019 8:50,23.58,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,13,Y,2019,7/13/2019 8:58,7/14/2019 8:26,23.47,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,19,Y,2019,7/13/2019 8:58,7/14/2019 8:26,23.47,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,25,Y,2019,7/13/2019 8:58,7/14/2019 8:26,23.47,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,32,Y,2019,7/13/2019 8:58,7/14/2019 8:26,23.47,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,38,Y,2019,7/13/2019 8:58,7/14/2019 8:26,23.47,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,51,Y,2019,7/13/2019 8:58,7/14/2019 8:26,23.47,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,64,Y,2019,7/13/2019 8:58,7/14/2019 8:26,23.47,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,89,Y,2019,7/13/2019 8:58,7/14/2019 8:26,23.47,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,114,Y,2019,7/13/2019 8:58,7/14/2019 8:26,23.47,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,140,Y,2019,7/13/2019 8:58,7/14/2019 8:26,23.47,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,13,Y,2019,7/13/2019 10:18,7/14/2019 9:37,23.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,19,Y,2019,7/13/2019 10:18,7/14/2019 9:37,23.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,25,Y,2019,7/13/2019 10:18,7/14/2019 9:37,23.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,32,Y,2019,7/13/2019 10:18,7/14/2019 9:37,23.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,38,Y,2019,7/13/2019 10:18,7/14/2019 9:37,23.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,51,Y,2019,7/13/2019 10:18,7/14/2019 9:37,23.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,64,Y,2019,7/13/2019 10:18,7/14/2019 9:37,23.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,89,Y,2019,7/13/2019 10:18,7/14/2019 9:37,23.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,114,Y,2019,7/13/2019 10:18,7/14/2019 9:37,23.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,140,Y,2019,7/13/2019 10:18,7/14/2019 9:37,23.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,13,Y,2019,7/14/2019 10:46,7/15/2019 9:28,22.7,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,19,Y,2019,7/14/2019 10:46,7/15/2019 9:28,22.7,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,25,Y,2019,7/14/2019 10:46,7/15/2019 9:28,22.7,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,32,Y,2019,7/14/2019 10:46,7/15/2019 9:28,22.7,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,38,Y,2019,7/14/2019 10:46,7/15/2019 9:28,22.7,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,51,Y,2019,7/14/2019 10:46,7/15/2019 9:28,22.7,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,64,Y,2019,7/14/2019 10:46,7/15/2019 9:28,22.7,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,89,Y,2019,7/14/2019 10:46,7/15/2019 9:28,22.7,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,114,Y,2019,7/14/2019 10:46,7/15/2019 9:28,22.7,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,140,Y,2019,7/14/2019 10:46,7/15/2019 9:28,22.7,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,13,Y,2019,7/14/2019 12:09,7/15/2019 8:11,20.03,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,19,Y,2019,7/14/2019 12:09,7/15/2019 8:11,20.03,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,25,Y,2019,7/14/2019 12:09,7/15/2019 8:11,20.03,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,32,Y,2019,7/14/2019 12:09,7/15/2019 8:11,20.03,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,38,Y,2019,7/14/2019 12:09,7/15/2019 8:11,20.03,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,51,Y,2019,7/14/2019 12:09,7/15/2019 8:11,20.03,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,64,Y,2019,7/14/2019 12:09,7/15/2019 8:11,20.03,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,89,Y,2019,7/14/2019 12:09,7/15/2019 8:11,20.03,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,114,Y,2019,7/14/2019 12:09,7/15/2019 8:11,20.03,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,140,Y,2019,7/14/2019 12:09,7/15/2019 8:11,20.03,,,0,0,0,0,0,0,
IW,bot,FIH,coney,14,C19,182.88,6.858,133,Y,2019,7/14/2019 12:26,7/15/2019 8:14,19.8,7,22054,22.054,0.676519622,2131.423392,0.006765196,21.31423392,0.021314234,
IW,bot,FIGS,benthic,6,,10.9728,1.8288,13,Y,2019,7/15/2019 11:08,7/16/2019 8:30,21.37,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,10.9728,1.8288,19,Y,2019,7/15/2019 11:08,7/16/2019 8:30,21.37,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,10.9728,1.8288,25,Y,2019,7/15/2019 11:08,7/16/2019 8:30,21.37,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,10.9728,1.8288,32,Y,2019,7/15/2019 11:08,7/16/2019 8:30,21.37,1,2470,2.47,5.597457315,13825.71957,0.055974573,138.2571957,0.138257196,
IW,bot,FIGS,benthic,6,,10.9728,1.8288,38,Y,2019,7/15/2019 11:08,7/16/2019 8:30,21.37,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,21.9456,1.8288,51,Y,2019,7/15/2019 11:08,7/16/2019 8:30,21.37,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,21.9456,1.8288,64,Y,2019,7/15/2019 11:08,7/16/2019 8:30,21.37,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,21.9456,1.8288,89,Y,2019,7/15/2019 11:08,7/16/2019 8:30,21.37,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,21.9456,1.8288,114,Y,2019,7/15/2019 11:08,7/16/2019 8:30,21.37,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,6,,21.9456,1.8288,140,Y,2019,7/15/2019 11:08,7/16/2019 8:30,21.37,1,3980,3.98,2.798728657,11138.94006,0.027987287,111.3894006,0.111389401,
